"ID","Text","Author"
"258","vasaris klierikavimo metai rektorius būti tiesus , žilagalvis , auksuotas akiniai pralotas Valeškevičius , senas karta ir senas pažiūra žmogus .","Putinas"
"259","jis , nors ir nebūti lenkininkas tikras prasmė , vis dėlto jaunoji lietuvis kultūra nepripažinti , pašiepti naujas "" uodeguotas "" rašyba , kauniškė "" draugija "" laikyti bezbožnym pismem ir su klierikas niekad neištarti nė vienas žodis lietuviškai .","Putinas"
"260","Šiaipjau būti geras , nors aštrus viršininkas .","Putinas"
"261","klierikas jis bijoti kaip ugnis .","Putinas"
"262","iš tolo išgirsti jis garsas kosėjimas ir krankštimą , sprukti kur įmanyti , kad tik nesusitikti žilas galva ir akiniuotas žvilgsnis .","Putinas"
"263","jis kartais vakaras lankyti kambarys pakontroliuoti , kas klierikas dirbti .","Putinas"
"264","bet eiti taip kosėti ir trankyti durys , kad kiekvienas tuojau būti įspėti ir tinkamai tam vizitas pasiruošti .","Putinas"
"265","visai kitokis būti antras seminarija viršininkas , inspektorius Mazurkovskis , storas , plikas , plačiaburnis , visados saldus ir dievobaimingas mina .","Putinas"
"266","bet klierikas kažkodėl netikėti nei jis gerumas , nei jis pamaldumas .","Putinas"
"267","kambarys jis lankyti iš netyčia ir tylomis , kaip lapė .","Putinas"
"268","niekas nežinoti ir negirdėti , kada jis ateiti .","Putinas"
"269","jis butas būti tas pats koridorius , kur ir klierikas kambarys .","Putinas"
"270","Mazurkovskis būti tikras lenkas mozūras ir uolus lenkiškas tradicija seminarija gynėjas .","Putinas"
"271","sėkmingai vykdyti savęs planas jis pats būti pramokti lietuvis kalba ir lenkas klierikas skatinti jis mokytis , kad paskum būti galėti jis skirti į lietuviškas parapija , o lietuvis siųsti į lenkiškas .","Putinas"
"272","visas diecezija ir seminarija tuo metas virti atkaklus kova dėl lietuvis kalba teisė bažnyčia .","Putinas"
"273","šitas kova įkarštis ir atbalsis kaitinti klierikas patriotinis jausmas , bet kartu jis ir demoralizuoti , nes naikinti pasitikėjimas vyresnybė ir vertė prieš jis konspiruoti .","Putinas"
"274","patriotinis įkarštis būti darbas ir kunigas pašaukimas perspektyva daugelis seminarija auklėtinis rodyti ne religinis , bet daug visuomeninis politinis idealas .","Putinas"
"275","seminarija vyresnybė , nesugebėti nuraminti patriotinis klierikas aistra , nepajėgti parodyti taip reikalingas čia neitralumo ir tolerancija , tapyti vienas iš demoralizacija veiksnys .","Putinas"
"276","didelis įtaka klierikas daryti dvasia tėvas , visas jis dvasinis gyvenimas vadovas .","Putinas"
"277","jis kartu su jis kalbėti poteris , sakyti jis pamokslas , laikyti rekolekcijos , klausyti jis išpažintis .","Putinas"
"278","dvasia tėvas būti vienintelis iš vyresnysis žmogus , prieš kuris klierikas nesilankstyti , pro kuris praeiti be dirbtinis poza ir mina ir kuris susitikti be sumišimas , nes dvasia tėvas neturėti joks pamoka , nedalyvauti posėdis ir nieko negalėti pakenkti klierikas opinija ir likimas .","Putinas"
"279","jis būti suvaržyti išpažintis sakramentas paslaptis .","Putinas"
"280","Liudas Vasaris būti seminarija , dvasia tėvai keistis gan dažnai , ir niekas nebūti aiškus tas keitimasis priežastis .","Putinas"
"281","klierikas ir čia įžiūrėti tautinis kova pasėkas , nes dvasia tėvas turėti būti lietuvis , kad galėti klausyti visas klierikas išpažintis .","Putinas"
"282","jau po daugelis metai vasaris su tam tikras pietizmas minėti savęs dvasia tėvai .","Putinas"
"283","visas jis būti toks geras , malonus ir nuoširdus , palyginti su kitas pasipūsti , išdidus ir šiurkštus savęs tas metai viršininkas .","Putinas"
"284","be tas , visas tas dvasia tėvai būti truputis naivus , truputis ne šis pasaulis žmogus .","Putinas"
"285","visas jis kalbėti monotoniškai - tas veikti migdyti per meditacija , ir nė vienas neturėti geras klausa - tas sudaryti keblumas vargonininkas ir choras per giedotinis pamaldos .","Putinas"
"286","deja , dvasia tėvas įtaka nušviesti toli gražu ne visas seminarija gyvenimas sluoksnis .","Putinas"
"287","pats kunigas profesorius į klierikas gyvenimas tvarka nesikišti .","Putinas"
"288","jis gyventi atskiras namai , apie jis elgesys klierikas mažas kas žinoti , o kai kuris žmogiškas silpnybė atleisti , per daug nesipiktinti .","Putinas"
"289","bet turėti klierikas viršininkas ir iš savęs pati tarpas .","Putinas"
"290","patikimas paskutinis kursas klierikas būti skirti seminarija dekanas .","Putinas"
"291","jis turėti iš arti sekti ir tvarkyti įstaiga gyvenimas .","Putinas"
"292","jis skirti , kuris klierikas kuris kambarys ir su kas gyventi .","Putinas"
"293","toks skyrimas - "" transliokatos "" - būti du kartu per metai .","Putinas"
"294","dėl jis nemažas būti keblumas .","Putinas"
"295","jis klierikas turėti didžiulis reikšmė .","Putinas"
"296","suprasti , kad dėl dekanas vieta varžytis lietuvis ir lenkas .","Putinas"
"297","be tas , dekanas kasti vakaras turėti duoti rektorius reliaciją apie diena įvykis .","Putinas"
"298","nemažas reikšmė turėti ir ceremonija mistras .","Putinas"
"299","jis pareiga būti rūpintis visas iškilmės , ar tas katedra , ar tas seminarija koplyčia .","Putinas"
"300","paprastas šventadienis suma asista susidaryti iš diakonas , subdiakonas , ceremonioriaus , turiferarijaus ( kodyluotojo ) ir du akolitų , kuris eiti visas priešakys , nešti po žvakė didžiulis žvakidė .","Putinas"
"301","šis du visuomet būti pirmas kursas klierikas .","Putinas"
"302","daug jis būti neprasti vargas išmokti su tas žvakė apsieiti , kada kurti ranka jis prilaikyti , kur priklaupti , kur nusilenkti , į kuris pusė katras eiti .","Putinas"
"303","vyskupas celebruojant , asista būti gausingas ir ceremonija labai painus .","Putinas"
"304","atsitikti , kad , kuris suklysti , pralotas oficiolas čia pat iš kapitula sėdynė išplūsti tas asilas arba arklys .","Putinas"
"305","Būdavas toks nelaimingas , kuris niekaip negalėti tas ceremonija išmokti , ir dėl tas nemažas turėti nukęsti ir nuo draugas , ir nuo viršininkas .","Putinas"
"306","vienas klierikas , turėti geras balsas ir mokėti kiek muzika , būti skirti dirigentas .","Putinas"
"307","jis pareiga būti mokyti ir vesti , giesmė profesorius padėti , seminarija choras , o per mišparai intonuoti antifona ir psalmė .","Putinas"
"308","iš visas , giedoti ceremonija ir iškilmės dalis būti jis žinia .","Putinas"
"309","taip pat ir seminarija rengti vakarėlis koncertinis dalis .","Putinas"
"310","dirigentas pareiga reikalauti daug darbas , bet užtat jis būti laisvas nuo dalyvavimas asistoj ir ceremonija .","Putinas"
"311","turėti seminarija ir savęs vargonininkas , nes iš daugelis vis atsirasti mokėti kiek skambinti fortepijonas ir sugebėti vargonuoti .","Putinas"
"312","turėti taip pat ir aptiekininką , nes atsirasti ir būti vaistinė arba ragauti kiek farmacija mokslas .","Putinas"
"313","iš šitas paprastai išeiti "" daktaraujantieji "" parapija kunigas , taip plačiai žinoti Lietuva kaimas ir turėti toks nepaprastas kaimas moterėlė pasitikėjimas .","Putinas"
"314","seminarija jis žinia būti mažas vaistinėlė , ir jis globoti susirgti savęs draugas .","Putinas"
"315","antras kursas klierikas kasti savaitė paeiliui eiti kampanarijaus - varpininkas - pareigos .","Putinas"
"316","jis žinia būti laikrodis ir skambalas .","Putinas"
"317","Kampanarijus kelti anksti už kitas ir per visas diena duoti signalas , kas kada reikėti daryti .","Putinas"
"318","bet pirmametis svarbus būti jis artimas globėjas ir viršininkas - formarijus .","Putinas"
"319","jis būti skirti paskutinis kursas vienas pavyzdingas ir ištikimas klierikas , dažnai jau diakonas .","Putinas"
"320","jis pareiga būti artimai bendrauti su pirmametis , jis mokyti tinkamai elgtis , aiškinti regula , išmokyti skaityti rubricėlę , mišios tarnauti , žodis , visas , kas jaunas seminaristas būti reikalingas .","Putinas"
"321","bet jis turėti taip pat jis ir tirti , ar nebūti jis tarpas koks įsibrovėlis , visai netinkamas dvasiškas luomas , ar kas neturėti koks piktinti įprotis , ar visas rodyti reikalingas uolumas eiti savęs pareigos .","Putinas"
"322","tas tikslas formarijus ir gyventi su pirmametis vienas kambarys , didžiulis "" labirintas "" , nors tas ir būti menkas ir nepatogus kambarys visas seminarija .","Putinas"
"323","Formarijus turėti kas šeštadienis raportuoti rektorius visas , kas jis per savaitė pastebėti bendrauti su pirmametis .","Putinas"
"324","pats pirmametis , žinoti , joks viršininkas niekas nebūti , bet tam tikras pareigos paeiliui taip pat turėti eiti .","Putinas"
"325","taip , vienas anksti rytas turėti šluostyti auditorija nuo suolas dulkė .","Putinas"
"326","kitas turėti kasdien dvasia tėvas tarnauti prie mišios .","Putinas"
"327","trečias - plauti savęs kambarys prausykla ir prižiūrėti švara .","Putinas"
"328","du , apsijuosti baltas prijuostė , turėti nešioti į stalas valgis , kuris tam tikras liftas atkelti iš virtuvė , "" peklos "" , tiesiog į refektorių .","Putinas"
"329","jis turėti žiūrėti , kad vaikščioti nebelsti koja ir nebarškinti indas , nes per pusrytis būti skaityti šventasis raštas , per pietūs koks nors dvasiškas turinys knyga , o per vakarienė Petras Skarga "" šventasis gyvenimas "" .","Putinas"
"330","be tas , vienas kuris ar tas auditorija , ar koplyčia sėdėti iš kraštas ir turėti atidarinėti išeiti profesorius durys .","Putinas"
"331","taip tvarkytis ir gyventi tas mažas jaunas žmogus bendruomenė .","Putinas"
"332","hierarchiškas jis santvarka reikalauti iš kiekvienas griežtai laikytis savęs vieta ir pareiga , tačiau taip pat žadinti didelis noras pakilti į aukštas laipsnis .","Putinas"
"333","likti tas pats kursas antras metai seminarija būti daug skaudžiai , negu kuris nors kitas mokslas įstaiga .","Putinas"
"334","o gauti koks paaukštinimas , ypač šventimas , tegu ir žemas , reikšti ne tik dievas malonė , bet ir didelis svarba žingsnis priekin .","Putinas"
"335","Liudas Vasaris jau po daugelis metai su malonumas atsiminti kai kuris seminarija gyvenimas bruožas ir epizodas .","Putinas"
"336","nors čia būti palankus dirva augti vergiškumas , pataikavimas ir veidmainystė , tačiau daug būti taip pat ir valia grūdinti akstinas .","Putinas"
"337","jis priprasti prie punktualumas ir tvarka , priprasti nebijoti nors nesunkus , bet vis dėlto juodas darbas .","Putinas"
"338","jis mielai prisiminti , kaip , prisijuosęs baltas žiurstą , stypčioti ant galas pirštas tempti didžiulis kruopa arba kopūstas puodas , kaip su trenksmas siųsti samtis atgal į "" peklą "" rasti kruopa kirminas arba kitas koks nevalgyti daiktas .","Putinas"
"339","jis mielai atsiminti ir dulkė šluostymas , ir grindys valymas - ir , reikalas būti , niekad gyvenimas toks darbas nevengti .","Putinas"
"340","šalia malda , meditacija ir visas kitas dvasinis gyvenimas pratimas , šalia tvarka palaikymas ir bendras gyvenimas reikalas , mokslas seminarija vis dėlto būti skirti daug laikas .","Putinas"
"341","pirmas kursas su kunigiškas mokslas jis beveik dar nė nesusitikti , jei neskaityti kai kurių liturgija mažmožis .","Putinas"
"342","gyvas reikalas jis būti išmokti lenkas ir lotynas kalba .","Putinas"
"343","jau iš pirmas diena visas viešas reikalas būti atlikti lenkas kalba .","Putinas"
"344","visas pamoka būti aiškinti lenkiškai .","Putinas"
"345","tad jau apie kalėda pirmas metai jis imti viskas suprasti , o metai pabaiga jau ir pats galėti kalbėti lenkiškai .","Putinas"
"346","su lotynas kalba būti sunkiai .","Putinas"
"347","tik po dveja metai kasdieninis pamoka jis imti suprasti filosofija ir teologija vadovėlis , šventraštis ir liturginis tekstas .","Putinas"
"348","bet klasiškas lotynas kalba taip ir likti jis neprieiti .","Putinas"
"349","pirmas kursas jis eiti dar visuotinis istorija .","Putinas"
"350","būti dar pora ir lietuvis kalba pamoka .","Putinas"
"351","tas metas seminarija dar nebūti stengtis išeiti pilnas gimnazija kursas , ir seminarija mokslas joks teisė neduoti .","Putinas"
"352","dėl tas išstoti iš seminarija būti beveik negalėti tęsti mokslas kitur , ir jis belikti vienas kelias - į vaistininkas padėjėjas .","Putinas"
"353","užtat baigti gimnazija seminarija duoti privilegija ir priimti jis išsyk į trečias kursas .","Putinas"
"354","šalia nustatyti programa retas kuris klierikas imti dar kas nors privačiai studijuoti .","Putinas"
"355","nebūti tam laikas nei paskatinimas .","Putinas"
"356","vis dėlto vienas kitas mokėti vokietis arba prancūzas kalba , daug atsirasti norėti pramokti muzika - smuikas arba fisharmonija griežti .","Putinas"
"357","tas praleisti kambarys arba salė didis dalis laisvas laikas , nemažas pakenkti savęs sveikata .","Putinas"
"358","toks tad fonas praeiti šeši Liudas Vasaris jaunystė metai ir užsimegzti jis nevykęs gyvenimas drama .","Putinas"
"359","bandymas diena III gyvenimas , į kuris pakliūti Liudas Vasaris seminarija , iš šalis žiūrėti galėti atrodyti be galo liūdnas ir nuobodus .","Putinas"
"360","nuo ankstyvas rytas ligi vakaras kas valanda , o kartais ir kas pusvalandis , skambalas garsas , kasdien meditacija , ilgas poteris , pamoka , silenciumai , - per savaitė , per mėnuo galėti įgristi ligi gyvas kaulas .","Putinas"
"361","tačiau iš tiesų būti kitaip .","Putinas"
"362","niekur taip greitai laikas nebėgti kaip tas mūras , skirstyti ir smulkinti skambalas .","Putinas"
"363","nuobodžiauti čia nebūti kada .","Putinas"
"364","ir jeigu atskiras diena programa punktas dažnai įgristi , tai visas diena , savaitė , mėnesis praeiti nepastebimai greitai .","Putinas"
"365","pirmametis gi tolydžio pasitaikyti vis kas nors naujas , nepritirti .","Putinas"
"366","taip nejučia praeiti Kalėdos su savęs iškilmingas pamaldos , praeiti gavėnia laikas su ilgas graudus verksmas ir kryžius kelias , kuris metas jis po du valanda vargti katedra , praeiti ir Velykos su dar ilgas pamaldos didis savaitė ir Kristus prisikėlimas iškilmės .","Putinas"
"367","gavėnia metas jis turėti antras ilgas 3 diena rekolekcijos , kuris Liudas Vasaris jau laikyti sąmoningai , nes , suprasti jau lenkas kalba , galėti sekti meditacija ir konferencija turinys .","Putinas"
"368","ir šitas po visas tas meditacija , konferencija , refleksija , sąžinė perkratymas , po visas tas religinis praktikas , šventė , ir iškilmės , jeigu kas nors būti paklausyti : koks būti dabar tu tikėjimas , kaip su abejonė , kuris čia atsinešti , ir koks tu dabar žmogus , palyginti su tas , kas anksti būti ?","Putinas"
"369","- toks klausimas klierikas vasaris būti pastatyti į gana keblus padėtis .","Putinas"
"370","lyg jis žinoti ?","Putinas"
"371","tiesa , jis jau trys kartas per savaitė priiminėti komunija .","Putinas"
"372","bet viskas darytis savaime .","Putinas"
"373","ar jis patobulėti , ar tik vykdyti naujas gyvenimas reikalavimas , nejučia , pamažu prie jis prisiderinti ?","Putinas"
"374","stoti į seminarija jis kiek kitaip vaizduotis savęs suklierikėjimo procesas .","Putinas"
"375","jis gan naiviai manyti , kad pirma jis imti įtikinėti .","Putinas"
"376","Manė , kad nesugriauti argumentas įrodyti , jog būti dievas .","Putinas"
"377","Manė , kad išsklaidyti visas jis abejonė ir išaiškinti priekaištas .","Putinas"
"378","kad dėl tas jis tikėjimas pasidaryti stiprus ir gyvas .","Putinas"
"379","bet nieko panašus nebūti .","Putinas"
"380","niekas jis neįtikinėti , priekaištas neklausyti ir neaiškinti .","Putinas"
"381","jis su visas kitas pasodinti laikyti rekolekcijos ir kalbėti malda , tartum jis butas giliai visas kuo tikėti jaunuolis .","Putinas"
"382","užuot dievas įrodinėti , jis išsyk panardinti Į patį tas gyvenimas , kuris visas prasmė ir pateisinimas - tas dievas .","Putinas"
"383","į gyvenimas , kuris be dievas būti neįmanyti , absurdiškas ir jaunas jis sąžinė visai nepakeliamas .","Putinas"
"384","šitas psichologinis , praktiškas argumentas veikti gerai negu teoretinis įrodinėjimas ir įtikinėjimas .","Putinas"
"385","jei kas nepasiduoti tas argumentas galis , bėgti iš seminarija pirmas arba antras metai .","Putinas"
