"ID","Text","Author"
"294","paprastas išeiti daktaraujantieji parapija kunigas plačia žinomas lietuvos kaimas turįsis nepaprastas kaimas moterėlių pasitikėjimas","Putinas"
"295","seminarijoj žinia būti mažesnis vaistinėlė globoti susirgusius draugė","Putinas"
"296","antrojo kursas klierikas savaitė eiti kampanarijaus varpininko ėjimas","Putinas"
"297","žinia būti laikrodis skambalas","Putinas"
"298","kampanarijus kelti anksti visą diena duodavo signalas ką reikti daryti","Putinas"
"299","pirmamečiam svarbus būti artimas globėja viršininkas formarijus","Putinas"
"300","būti skiriamas paskutinis kursas pavyzdingiausių ištikimas klierikas dažnas diakonas","Putinas"
"301","ėjimas būti artimas bendrautas pirmamečiais mokytas tinkamas elgtis aiškintas regulą išmokytas skaitytas rubricėlę mišiom tarnautas žodis jaunas seminaristui būti reikalingas","Putinas"
"302","turėti tirtėti nebūti tarpas įsibrovėlis visai netinkamas dvasiškam luomas neturi piktinančių įprotis visi rodyti reikalingas uolumas eiti pareigom","Putinas"
"303","tikslus formarijus gyventi pirmamečiais vienas kambarys didžiulis labirintas būti menkas nepatogiausias kambarys visoje seminarija","Putinas"
"304","formarijus turėti šeštadienis raportuotas rektorius ką savaitė pastebėti bendraudamas pirmamečiais","Putinas"
"305","pirmamečiai žinomas viršininkais niekam nebūti tikra ėjimas turėti eiti","Putinas"
"306","ankstus rytas turėti šluostyti auditorija suolas dulkė","Putinas"
"307","turėti kasdien dvasus tėvas tarnautas mišios","Putinas"
"308","trečias plautis kambarys prausyklą prižiūrėtas švarą","Putinas"
"309","du apsijuosę baltas prijuostėmis turėti nešiotas stalas valgus tikras liftas atkeldavo virtuvės peklos refektorių","Putinas"
"310","turėti žiūrėti vaikščiodami nebelstų koja nebarškintų indas pusrytis būti skaitomas šventas raštas pietūs dvasiško turinys knyga vakarienė petro skargos šventas gyvenimas","Putinas"
"311","auditorija koplyčia sėdėti kraštas turėti atidarinėtas išeinantiem profesoriam durys","Putinas"
"312","tvarkytis gyventi mažesnis jaunas žmogus bendruomenė","Putinas"
"313","hierarchiška santvarka reikalauti griežtas laikytis vietos ėjimas žadinti didelis noras pakiltas aukštas laipsnis","Putinas"
"314","likti kursas antras metas seminarijoj būti daug skaudžiau kurioj kitas mokslas įstaigoj","Putinas"
"315","gautas paaukštinimas šventimus žemesniuosius reikšti dievas malonė didelis svarba žingsnis priekin","Putinas"
"316","liudas vasaris daugelis metas malonumas atsimindavo seminarija gyvenimas bruožas epizodas","Putinas"
"317","čia būti palankus dirva augtas vergiškumui pataikavimui veidmainystei daug būti valus grūdinančių akstinų","Putinas"
"318","priprasti punktualumas tvarkytis priprasti nebijoti nesunkus juosti darbas","Putinas"
"319","mielas prisimisti prisijuosęs baltas žiurstą stypčiodamas galas pirštas tempti didžiulis kruopa kopūstas puodas trenksmas siųsdavo samtyje atgal peklą rastą kruopa kirminas nevalgomą daiktas","Putinas"
"320","mielas atsimindavo dulkė šluostymą grindys valymas reikalas būti niekad gyvenimas darbas nevengdavo","Putinas"
"321","malda meditacija visų dvasinis gyvenimas pratimas tvarkytis palaikymas bendras gyvenimas reikalas mokslas seminarijoj būti skiriamas daug laikyti","Putinas"
"322","pirmas kursas kunigiškais mokslas nesusitikdavo neskaitytum liturgija mažmožis","Putinas"
"323","gyviausias reikalas jiem būti išmoktas lenkas lotynas kalba","Putinas"
"324","pirma dienoti visi viešieji reikalas būti atliekamas lenkas kalbėti","Putinas"
"325","visos pamoka būti aiškinamas lenkiškas","Putinas"
"326","kalėdas pirmas metas imti viską suprastas metas pabaigoj galėti kalbėti lenkiškas","Putinas"
"327","lotynas kalbėti būti sunkus","Putinas"
"328","dveji metas kasdieninis pamoka imti suprastas filosofija teologija vadovėlis šventraštį liturginis tekstas","Putinas"
"329","klasiškoji lotynas kalbėti likti jiem neprieinamas","Putinas"
"330","pirmas kursas eiti visuotinę istorija","Putinas"
"331","būti pora lietuvė kalba pamoka","Putinas"
"332","metas seminarijoj nebūti stengiamasi išeitas pilnas gimnazija kursas seminarija mokslas teisė neduodavo","Putinas"
"333","išstojantiem seminarija būti negalimas tęstas mokslas kitur jiem belikdavo vaistininkas padėjėjas","Putinas"
"334","baigusiem gimnazija seminarija duodavo privilegija priimti išsyti trečias kursas","Putinas"
"335","nustatytas programa retas klierikas imti ką privatus studijuotas","Putinas"
"336","nebūti laikyti paskatinimas","Putinas"
"337","mokėti vokietė prancūzas kalba daug atsirasti norįsis pramoktas muzikas smuikas fisharmonija griežtis","Putinas"
"338","praleisti kambarys salėj didus dalis laisvas laikyti nemažas pakenkdami sveikata","Putinas"
"339","fonas praėjo šešeri liudo vasaris jaunystė metas užsimegzti nevykęs gyvenimas drama","Putinas"
"340","i bandymų dienos iii gyvenimas pakliūti liudas vasaris seminarijoj šalis žiūrint galėti atrodytas galas liūdnas nuobodus","Putinas"
"341","ankstyvo rytas vakarė valanda kartas2 pusvalandis skambalo garsas kasdien meditacija ilgėti poteriai pamoka silenciumai savaitė mėnuo galėti įgristi gyvas kaulas","Putinas"
"342","tiesus būti kitaip","Putinas"
"343","niekur greitas laika nebėgo mūruose skirstomas smulkinamas skambalo","Putinas"
"344","nuobodžiauti čia nebūti","Putinas"
"345","atskiras dienoti programa punktas dažnas įgrisdavo diena savaitė mėnuo praeidavo nepastebimas greitas","Putinas"
"346","pirmamečiam tolydžio pasitaikyti naujas nepritirta","Putinas"
"347","nejučiomis praėjo kalėdoti iškilmingas pamaldos praėjo gavėnia laika ilgus graudžiais verksmais kryžius metas du valanda vargdavo katedra praėjo velykos ilgus pamaldos didžiojoj savaitėj kristaus prisikėlimas iškilmė","Putinas"
"348","gavėnia metas turėti antrąsias ilgus 3 dienus rekolekcijas liudas vasaris laikyti sąmoningiau suprasdamas lenkas kalba galėti sektas meditacija konferencija turinys","Putinas"
"349","visų meditacija konferencija refleksijų sąžinė perkratymų visų religinis praktikas šventė iškilmė būti paklausęs būti dabar tikėjimas abejonė čia atsinešei dabar žmogus palygintas anksti būti","Putinas"
"350","tokti klausimas klieriką vasaris būti pastatę keblus padėtis","Putinas"
"351","žinti","Putinas"
"352","tiesa trys kartas2 savaitė priiminėti komunija","Putinas"
"353","viskas darėsi savaimė","Putinas"
"354","patobulėti vykdė naujas gyvenimas reikalavimas nejučiomis pamažu prisiderindamas","Putinas"
"355","stodamas seminarija kitaip vaizdavosi suklierikėjimo procesas","Putinas"
"356","naivus manyti pirmiau imti įtikinėti","Putinas"
"357","manyti nesugriaunamais argumentas įrodyti būti dievas","Putinas"
"358","manyti išsklaidyti abejonė išaiškinti priekaištas","Putinas"
"359","tikėjimas pasidaryti stiprus gyvas","Putinas"
"360","niekas panašus nebūti","Putinas"
"361","niekas neįtikinėjo priekaištas neklausė neaiškino","Putinas"
"362","visais pasodinti laikyti rekolekcijų kalbėti malda butas gilus visu kuo tikintis jaunuolis","Putinas"
"363","dievas įrodinėjus išsyti panardinti gyvenimas prasmė pateisinimas dievas","Putinas"
"364","gyvenimas dievas būti neįmanomas absurdiškas jaunom sąžinėm visai nepakeliamas","Putinas"
"365","psichologinis praktiškasis argumentas veikti geras teoretiniai įrodinėjimai įtikinėjimas","Putinas"
"366","nepasiduoti argumentas galis bėgti seminarija pirmas antraisiais metas","Putinas"
"367","teoretiniai įrodinėjimai ateiti velti","Putinas"
"368","būti aiškus reikėti mokytis kaltas","Putinas"
"369","didelis įtaka praktiškam tikėjimas tada neturėjo","Putinas"
"370","niekad neturi","Putinas"
"371","vasaris seminarijoj tolydžio girdėti gyvas tikėjimas būti dievas malonė reikti dievas melsti galimas netektas dievas nusidėjus","Putinas"
"372","vadintis teoretinė protinis sistema gyvas tikėjimas nesukurs","Putinas"
"373","būti matytis amžinti bedugnis logiškas protinis konstrukcija realybė","Putinas"
"374","realybė pajustas reikti malonėti galėti turėti kaimas prastuolis neturėti mokslininkas","Putinas"
"375","būti aiškus","Putinas"
"376","dalykas kartas2 kartas2 padrumsdavo klieriko vasaris sąžinė pirmas metas","Putinas"
"377","aiškus dalykas nemokėjo tada įsivaizduoti suformuluotas jausti","Putinas"
"378","būti gyvas tikėjimas siela apsireiškimas požymis kriterijus","Putinas"
"379","klierikas liudas vasaris tikėti","Putinas"
"380","kuo pagrįstas tikėjimas","Putinas"
"381","tėvas įdiegtas tradicija","Putinas"
"382","mirtis pomirtinis gyvenimas baimė","Putinas"
"383","seminarija gyvenimas sugestija","Putinas"
"384","protas","Putinas"
"385","dievas meilė","Putinas"
"386","gyvas tikėjimas turėti būti pagrįstas dievas meilė eiti dievas malonėti","Putinas"
"387","dievas meilė turėti būti jaučiamas","Putinas"
"388","meilė jaučiamas","Putinas"
"389","nuolatos mum primisti mylimas daiktas liepia pasiilgtas netekus liūsti būti džiaugtis","Putinas"
"390","meilė jaudinti egzaltuoja priverti širdis smarkus plaktas","Putinas"
"391","tiesus būti dievas meilė","Putinas"
"392","liudas vasaris susigraudindamas atsimindavo jausmas kalbėti dievas motina","Putinas"
"393","visiem sumigus vėlais vakarė klūpodama melsdavosi dalykas visą gyvenimas priimti tikėjimas dievas meilė plotmė","Putinas"
"394","klierikas vasaris","Putinas"
"395","niekad niekur nebūti konstatavęs jausmas dvasinis šiluma dievas","Putinas"
"396","būti galėjęs palyginimas aptartas dievas jausmas tikėti būti galėjęs pasakytas dievas atmosfera kurioj gyventi oras kvėpuojam šviesa kurioj regim","Putinas"
"397","visų daiktas gyventas negalėti jausmas nereaguojam nemylim","Putinas"
"398","dvasus šaltuma neramindavo vasaris priėmus komunija","Putinas"
"399","nuodėmė sąžinė neprikaišiojo išpažintis būti geras","Putinas"
"400","išdrįsti pora kartus pasisakytas dvasus tėvas atšalimas klaust patarimas","Putinas"
"401","čia išgirdo ką girdėti konferencija skaityti dvasus vadovas nereikti smaguriautas dūšios reikalas nereikti daug norėtas jausminių malonumas pasitenkinimas dvasiškų praktikas mažesnis būti nuopelnas praktika tuojau gauti atlyginimas dievas būdas bandyti tikėjimas ištikimybė daug panašus raminimų aiškinimas","Putinas"
"402","išvada būti visada viena nereikti paisytis tariamas atšalimas visu uolumas nugalint priverčiant atlikinėtas dvasiškus pratimas","Putinas"
"403","čia dvasus tobulėjimas variklis pavestas valus globa dažnas visai nustoti suktis dažnas bejėgiškas malti tuščias rutina duobė visai nevarydamas dvasiško gyvenimas laivas pirmyn","Putinas"
"404","neišvengė pavojus klierikas vasaris","Putinas"
"405","pirmas seminarijoj buvimas metas daugelis religinis praktikas imti taptas negyvas paprotys","Putinas"
"406","gausumas dažnumas lemti likimas","Putinas"
"407","reikti nepaprastas uolumas gyvas tikėjimas asketiškas palinkimo dienus diena laikrodis tikslumas besikartojančius žodis gestas atlikinėtum gyvas sąmonė","Putinas"
"408","rytmetines vakarinis malda liudas vasaris uolus kartus visais atsakinėdamas reikalingas vietas litanijų ora nobis mintis skrajodavo neribotuose plotas","Putinas"
"409","sąžinė sąskaita meditacijomis","Putinas"
"410","dvasus tėvas skaityti lėtas monotonišku balsus ilgus pauzomis būti skiriamas pagilintas apsvarstytas būti paskaityta","Putinas"
"411","tema būti įvairus dažnas suskirstytas ciklas tikėjimas tiesa kristaus gyvenimas nuodėmė baisumas malonėti galybė dorybė tt","Putinas"
"412","čia reikėti kažko ypatingas ko neturėjo ko neturėjo liudas vasaris","Putinas"
"413","labas dažnas žiemoti metas šiaip nesiblaškydavo mintis snausdavo","Putinas"
"414","suolas sėdėti užeiti prasikišusio siena kampas mūrelio uždengdavo žvakė šviesa didelis koplyčia dalis","Putinas"
"415","mūrelio varžydavos visi suolas įnamis suspėti anksti užimtas vietą mūrelio","Putinas"
"416","medituodavo užsikniaubę suolas","Putinas"
"417","uolesnieji gindamiesi snaudulys klaupdavo","Putinas"
"418","kovoti reiškinys būti du svarbus priemonė sąžinė perkratymai daromas du kartus diena išpažintis atlikinėjamos savaitė retas du","Putinas"
"419","priemonė negalėti atsilaikytas niveliuojančios rutina kasdieniškumo galybė","Putinas"
"420","sąžinė perkratymam būti sugalvojama pagalbinis priemonė","Putinas"
"421","perkratymai būti skirstomas du dalus examen conscientiae generale bendras viso elgesys examen conscientiae particulare vyrus yda norėti išnaikintas","Putinas"
"422","sėkmingesnei yda kovas formarijus jiem sugalvoti priemonė padalino visiem šniūrelį standžia suvertų karolėlių paskirti skaičiuotas vyrus yda pasireiškimam sugavai pasiduodant ydai stumk vienas karolėlį mazgelio","Putinas"
"423","liudas vasaris geras noras priiminėjęs visokius patarimas šniūreliu kuo mažesnis pasinaudoti","Putinas"
"424","nemažas neramumo teikti išpažintis","Putinas"
"425","mažens išpažintis sakramentas būti apsuptas paslaptingumas baimė","Putinas"
"426","liudukas būti galas drovus savy užsidaręs vaikas reikėti panaudotas dideliausią valus prievarta pasisakytas kunigas nuodėmė","Putinas"
"427","nuodėmė","Putinas"
"428","veiksmas žinoti būti blogas pačio padarytas įgauti neužčiuopiamą specifišką atspalvis niekaip negalėti išreikštas tikras jausti nesugebės įvertintas suprastas klausykloj sėdįs kunigas","Putinas"
"429","galas varžyti sakyti veiksmas tariant nuodėmė","Putinas"
"430","pasakius likti nepasitenkinimas čia negeras","Putinas"
"431","nepasitenkinimas neišnyko sustiprėti seminarijoj","Putinas"
"432","šeštadienis kartoti dvasus tėvas nereikšmingas dalykas tiekti tiekti kartus būti išsiblaškęs meditacija snaudžiau tiekti tiekti kartus sumelavau tiekti tiekti kartus būti užėję blogas mintis noromis prisileidai","Putinas"
"433","gintis ką daug atsimisti","Putinas"
"434","pasakyti sunkus nuodėmė pereito gyvenimas","Putinas"
"435","pereito gyvenimas nepiga surastas","Putinas"
"436","atrodyti nuodėmė dabar išblukti sumenkti","Putinas"
"437","darėsi nepakenčiamai drovus išpažintis kartotas","Putinas"
"438","tuomet imti rūšiuotas nuodėmė","Putinas"
"439","pasilikti rezervas savaitė dabar sakyti savaitė nebekartodavo","Putinas"
"440","būti tiekti teologas žinoti išpažintis būti geras lengvas nuodėmė pasakyti","Putinas"
"441","primygtinai ieškoti naujas nuodėmė rūšis būti patenkintas surasti","Putinas"
"442","visame seminarija auklėjimas didus charakteris yda būti laikomas puikybė","Putinas"
"443","rektorius išbardamas pasakyti pychę masz turėti būti labas atsargus neišlėktų seminarija","Putinas"
"444","laikyti liudas vasaris imti sakyti naujas nuodėmė tiekti tiekti kartus būti pasikėlęs puikybė puikybė būti paprastas pasitenkinimas jausmas pasisekimas nekalta svajonė ateitis įbaugintas čia matyti nuodėmė pavojus","Putinas"
"445","būti naujas medžiaga išpažintis","Putinas"
"446","puikybė imti eiti pavydėjimas vyrus kritikavimas baisus nuodėmė","Putinas"
"447","ko ko puikybė vasaris sieloj metas nebūti pėdsakas","Putinas"
"448","jausdamas širdy didelis neramumą kartumas išpažintis liudas kartas2 išsikalbėdavo draugė ką sakyti savaitė dvasus tėvas","Putinas"
"449","pasirodyti lygus daryti klausimas niekas negalėti atsakytas nepasitenkinę kalba nukreipti šalis","Putinas"
"450","matyti tiesa klausyklos langelis ten išbūdavo 15 minutė pusvalandis kažką karštas šnabždėdami kažko dvasus tėvas ginčydamiesi kažko klausinėdami","Putinas"
"451","tokti vasaris klausimas niekas neatsakydavo","Putinas"
"452","visi draugė žinoti būti skrupulatai žiūrėti pasigailėjimu","Putinas"
"453","jaunutis pirmametis klierikas liudas vasaris metas nežinoti jautrus nujausti išpažintis pačio panašus nebūti dvasinis tobulėjimas priemonė banališkais sumelavau snaudžiau supykti slepias gilus tamsus žmogus dvasus bedugnis kurioj glūdėti didelis ateitis yda šaknyti","Putinas"
